subject	run	some_data_missing
106	01	0.28033558334153896
106	02	0.27926538774923726
106	03	0.7743334721180157
106	04	0.7765218973493294
107	01	0.7212204104518979
107	02	0.562013098159391
107	03	0.40637552060779325
107	04	0.5341284068765096
108	01	0.2021765265821691
108	02	0.22954257785666188
108	03	0.013823926591810975
108	04	0.5980325462855337
109	01	0.6690315540361257
109	02	0.9900044812748255
109	03	0.6487776858612984
109	04	0.2313312412729056
110	01	0.5461253277830251
110	02	0.5859297685138081
110	03	n/a
110	04	0.7921145592247583
112	01	0.3744948776930187
112	02	0.5708800633287768
112	03	0.991756840623432
112	04	0.9458436363720668
113	01	0.7471747581148117
113	02	0.8069134297921489
113	03	0.7895374956258377
113	04	0.4403318953820764
114	01	0.21425632482949675
114	02	0.5736074212684059
114	03	0.3216418459326893
114	04	0.3054663417102851
115	01	0.04397049936313424
115	02	0.14613805635158783
115	03	0.7760403476954929
115	04	0.6576633976304951
116	01	0.5482814328411014
116	02	0.8802807076929708
116	03	0.8794653875738732
116	04	0.7856284389834824
117	01	0.6083482910009264
117	02	0.2575696457039567
117	03	0.21152449921444094
117	04	0.25852542710985504
118	01	0.660039646734153
118	02	0.5440077961335801
118	03	0.6772761866582635
118	04	0.9842198426466866
119	01	0.2825060803976026
119	02	0.20224347840150492
119	03	0.707659153084149
119	04	0.5817119660149658
120	01	0.10400100688992953
120	02	0.4774909923744205
120	03	0.999475669968686
120	04	0.2435034638853072
121	01	0.011940322838769224
121	02	0.7975122563627948
121	03	0.5622816235908417
121	04	0.9884090570705765
123	01	0.6395012078505421
123	02	0.30871687239792334
123	03	0.15874404660769525
123	04	0.9609219809552225
124	01	0.2643714491464544
124	02	0.27941955999472035
124	03	0.25976954593314805
124	04	0.4058555245018276
